YEAR,LOCATION,"STATE ANSI","ASD CODE","COUNTY ANSI","REFERENCE PERIOD",COMMODITY,"AREA HARVESTED in ACRES","PRODUCTION in BU","YIELD in BU / ACRE","AREA PLANTED in ACRES","PRODUCTION in $","PRODUCTION in TONS","YIELD in TONS / ACRE","PRICE RECEIVED in $ / BU"
2016,TENNESSEE,47," "," ",YEAR,"CORN, GRAIN","830,000","125,330,000",151," ","458,708,000"," "," "," "
2016,TENNESSEE,47," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.66
2016,TEXAS,48," "," ",YEAR,"CORN, GRAIN","2,550,000","323,850,000",127," ","1,201,484,000"," "," "," "
2016,TEXAS,48," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.71
2016,UTAH,49," "," ",YEAR,"CORN, GRAIN","29,000","5,075,000",175," ","19,640,000"," "," "," "
2016,UTAH,49," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.87
2016,VIRGINIA,51," "," ",YEAR,"CORN, GRAIN","340,000","50,320,000",148," ","201,280,000"," "," "," "
2016,VIRGINIA,51," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4
2016,WASHINGTON,53," "," ",YEAR,"CORN, GRAIN","85,000","19,975,000",235," ","94,082,000"," "," "," "
2016,WASHINGTON,53," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.71
2016,"WEST VIRGINIA",54," "," ",YEAR,"CORN, GRAIN","35,000","5,075,000",145," ","19,793,000"," "," "," "
2016,"WEST VIRGINIA",54," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.9
2016,WISCONSIN,55," "," ",YEAR,"CORN, GRAIN","3,220,000","573,160,000",178," ","1,879,965,000"," "," "," "
2016,WISCONSIN,55," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.28
2016,WYOMING,56," "," ",YEAR,"CORN, GRAIN","69,000","10,143,000",147," ","34,385,000"," "," "," "
2016,WYOMING,56," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.39
2017,ALABAMA,01," "," ",YEAR,"CORN, GRAIN","235,000","39,245,000",167," ","158,550,000"," "," "," "
2017,ALABAMA,01," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.04
2017,ALASKA,02," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",(NA)
2017,ARIZONA,04," "," ",YEAR,"CORN, GRAIN","32,000","6,240,000",195," ","28,392,000"," "," "," "
2017,ARIZONA,04," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.55
2017,ARKANSAS,05," "," ",YEAR,"CORN, GRAIN","595,000","108,885,000",183," ","396,341,000"," "," "," "
2017,ARKANSAS,05," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.64
2017,CALIFORNIA,06," "," ",YEAR,"CORN, GRAIN","80,000","13,360,000",167," ","56,112,000"," "," "," "
2017,CALIFORNIA,06," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.2
2017,COLORADO,08," "," ",YEAR,"CORN, GRAIN","1,300,000","185,900,000",143," ","626,483,000"," "," "," "
2017,COLORADO,08," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.37
2017,CONNECTICUT,09," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",(NA)
2017,DELAWARE,10," "," ",YEAR,"CORN, GRAIN","171,000","32,319,000",189," ","129,922,000"," "," "," "
2017,DELAWARE,10," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.02
2017,FLORIDA,12," "," ",YEAR,"CORN, GRAIN","37,000","5,957,000",161," ","26,628,000"," "," "," "
2017,FLORIDA,12," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.47
2017,GEORGIA,13," "," ",YEAR,"CORN, GRAIN","245,000","43,120,000",176," ","186,710,000"," "," "," "
2017,GEORGIA,13," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.33
2017,HAWAII,15," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",(NA)
2017,IDAHO,16," "," ",YEAR,"CORN, GRAIN","115,000","23,345,000",203," ","98,282,000"," "," "," "
2017,IDAHO,16," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.21
2017,ILLINOIS,17," "," ",YEAR,"CORN, GRAIN","10,950,000","2,200,950,000",201," ","7,505,240,000"," "," "," "
2017,ILLINOIS,17," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.41
2017,INDIANA,18," "," ",YEAR,"CORN, GRAIN","5,200,000","936,000,000",180," ","3,332,160,000"," "," "," "
2017,INDIANA,18," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.56
2017,IOWA,19," "," ",YEAR,"CORN, GRAIN","12,900,000","2,605,800,000",202," ","8,625,198,000"," "," "," "
2017,IOWA,19," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.31
2017,KANSAS,20," "," ",YEAR,"CORN, GRAIN","5,200,000","686,400,000",132," ","2,251,392,000"," "," "," "
2017,KANSAS,20," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.28
2017,KENTUCKY,21," "," ",YEAR,"CORN, GRAIN","1,220,000","217,160,000",178," ","801,320,000"," "," "," "
2017,KENTUCKY,21," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.69
2017,LOUISIANA,22," "," ",YEAR,"CORN, GRAIN","490,000","90,160,000",184," ","335,395,000"," "," "," "
2017,LOUISIANA,22," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.72
2017,MAINE,23," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",(NA)
2017,MARYLAND,24," "," ",YEAR,"CORN, GRAIN","420,000","72,240,000",172," ","290,405,000"," "," "," "
2017,MARYLAND,24," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.02
2017,MASSACHUSETTS,25," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",(NA)
2017,MICHIGAN,26," "," ",YEAR,"CORN, GRAIN","1,890,000","300,510,000",159," ","1,039,765,000"," "," "," "
2017,MICHIGAN,26," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.46
2017,MINNESOTA,27," "," ",YEAR,"CORN, GRAIN","7,630,000","1,480,220,000",194," ","4,707,100,000"," "," "," "
2017,MINNESOTA,27," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.18
2017,MISSISSIPPI,28," "," ",YEAR,"CORN, GRAIN","500,000","94,500,000",189," ","347,760,000"," "," "," "
2017,MISSISSIPPI,28," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.68
2017,MISSOURI,29," "," ",YEAR,"CORN, GRAIN","3,250,000","552,500,000",170," ","1,884,025,000"," "," "," "
2017,MISSOURI,29," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.41
2017,MONTANA,30," "," ",YEAR,"CORN, GRAIN","65,000","4,550,000",70," ","15,516,000"," "," "," "
2017,MONTANA,30," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.41
2017,NEBRASKA,31," "," ",YEAR,"CORN, GRAIN","9,300,000","1,683,300,000",181," ","5,639,055,000"," "," "," "
2017,NEBRASKA,31," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.35
2017,NEVADA,32," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",(NA)
2017,"NEW HAMPSHIRE",33," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",(NA)
2017,"NEW JERSEY",34," "," ",YEAR,"CORN, GRAIN","70,000","11,690,000",167," ","43,838,000"," "," "," "
2017,"NEW JERSEY",34," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.75
2017,"NEW MEXICO",35," "," ",YEAR,"CORN, GRAIN","43,000","5,762,000",134," ","22,472,000"," "," "," "
2017,"NEW MEXICO",35," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.9
2017,"NEW YORK",36," "," ",YEAR,"CORN, GRAIN","485,000","78,085,000",161," ","317,806,000"," "," "," "
2017,"NEW YORK",36," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.07
2017,"NORTH CAROLINA",37," "," ",YEAR,"CORN, GRAIN","840,000","119,280,000",142," ","505,747,000"," "," "," "
2017,"NORTH CAROLINA",37," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.24
2017,"NORTH DAKOTA",38," "," ",YEAR,"CORN, GRAIN","3,230,000","448,970,000",139," ","1,364,869,000"," "," "," "
2017,"NORTH DAKOTA",38," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.04
2017,OHIO,39," "," ",YEAR,"CORN, GRAIN","3,150,000","557,550,000",177," ","2,012,756,000"," "," "," "
2017,OHIO,39," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.61
2017,OKLAHOMA,40," "," ",YEAR,"CORN, GRAIN","305,000","38,430,000",126," ","137,964,000"," "," "," "
2017,OKLAHOMA,40," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.59
2017,OREGON,41," "," ",YEAR,"CORN, GRAIN","44,000","9,328,000",212," ","35,260,000"," "," "," "
2017,OREGON,41," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.78
2017,"OTHER STATES"," "," "," ",YEAR,"CORN, GRAIN",0,0,0," "," "," "," "," "
2017,PENNSYLVANIA,42," "," ",YEAR,"CORN, GRAIN","920,000","148,120,000",161," ","573,224,000"," "," "," "
2017,PENNSYLVANIA,42," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.87
2017,"RHODE ISLAND",44," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",(NA)
2017,"SOUTH CAROLINA",45," "," ",YEAR,"CORN, GRAIN","325,000","44,200,000",136," ","194,480,000"," "," "," "
2017,"SOUTH CAROLINA",45," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.4
2017,"SOUTH DAKOTA",46," "," ",YEAR,"CORN, GRAIN","5,080,000","736,600,000",145," ","2,276,094,000"," "," "," "
2017,"SOUTH DAKOTA",46," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.09
2017,TENNESSEE,47," "," ",YEAR,"CORN, GRAIN","710,000","121,410,000",171," ","431,006,000"," "," "," "
2017,TENNESSEE,47," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.55
2017,TEXAS,48," "," ",YEAR,"CORN, GRAIN","2,240,000","313,600,000",140," ","1,160,320,000"," "," "," "
2017,TEXAS,48," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.7
2017,UTAH,49," "," ",YEAR,"CORN, GRAIN","20,000","3,520,000",176," ","13,939,000"," "," "," "
2017,UTAH,49," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.96
2017,VERMONT,50," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",(NA)
2017,VIRGINIA,51," "," ",YEAR,"CORN, GRAIN","340,000","47,600,000",140," ","188,496,000"," "," "," "
2017,VIRGINIA,51," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.96
2017,WASHINGTON,53," "," ",YEAR,"CORN, GRAIN","80,000","18,000,000",225," ","72,900,000"," "," "," "
2017,WASHINGTON,53," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.05
2017,"WEST VIRGINIA",54," "," ",YEAR,"CORN, GRAIN","33,000","5,016,000",152," ","19,813,000"," "," "," "
2017,"WEST VIRGINIA",54," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.95
2017,WISCONSIN,55," "," ",YEAR,"CORN, GRAIN","2,930,000","509,820,000",174," ","1,682,406,000"," "," "," "
2017,WISCONSIN,55," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.3
2017,WYOMING,56," "," ",YEAR,"CORN, GRAIN","63,000","9,765,000",155," ","32,713,000"," "," "," "
2017,WYOMING,56," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.35
2018,ALABAMA,01," "," ",YEAR,"CORN, GRAIN","245,000","38,220,000",156," ","157,084,000"," "," "," "
2018,ALABAMA,01," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.11
2018,ALASKA,02," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",(NA)
2018,ARIZONA,04," "," ",YEAR,"CORN, GRAIN","20,000","4,400,000",220," ","21,824,000"," "," "," "
2018,ARIZONA,04," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.96
2018,ARKANSAS,05," "," ",YEAR,"CORN, GRAIN","645,000","116,745,000",181," ","443,631,000"," "," "," "
2018,ARKANSAS,05," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.8
2018,CALIFORNIA,06," "," ",YEAR,"CORN, GRAIN","65,000","11,245,000",173," ","49,478,000"," "," "," "
2018,CALIFORNIA,06," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.4
2018,COLORADO,08," "," ",YEAR,"CORN, GRAIN","1,190,000","153,510,000",129," ","567,987,000"," "," "," "
2018,COLORADO,08," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.7
2018,CONNECTICUT,09," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",(NA)
2018,DELAWARE,10," "," ",YEAR,"CORN, GRAIN","165,000","23,925,000",145," ","98,332,000"," "," "," "
2018,DELAWARE,10," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.11
2018,FLORIDA,12," "," ",YEAR,"CORN, GRAIN","62,000","9,734,000",157," ","43,511,000"," "," "," "
2018,FLORIDA,12," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.47
2018,GEORGIA,13," "," ",YEAR,"CORN, GRAIN","285,000","50,160,000",176," ","218,196,000"," "," "," "
2018,GEORGIA,13," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.35
2018,HAWAII,15," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",(NA)
2018,IDAHO,16," "," ",YEAR,"CORN, GRAIN","125,000","26,625,000",213," ","117,683,000"," "," "," "
2018,IDAHO,16," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.42
2018,ILLINOIS,17," "," ",YEAR,"CORN, GRAIN","10,800,000","2,268,000,000",210," ","8,210,160,000"," "," "," "
2018,ILLINOIS,17," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.62
2018,INDIANA,18," "," ",YEAR,"CORN, GRAIN","5,120,000","967,680,000",189," ","3,657,830,000"," "," "," "
2018,INDIANA,18," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.78
2018,IOWA,19," "," ",YEAR,"CORN, GRAIN","12,750,000","2,499,000,000",196," ","8,971,410,000"," "," "," "
2018,IOWA,19," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.59
2018,KANSAS,20," "," ",YEAR,"CORN, GRAIN","4,980,000","642,420,000",129," ","2,299,864,000"," "," "," "
2018,KANSAS,20," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.58
2018,KENTUCKY,21," "," ",YEAR,"CORN, GRAIN","1,220,000","213,500,000",175," ","819,840,000"," "," "," "
2018,KENTUCKY,21," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.84
2018,LOUISIANA,22," "," ",YEAR,"CORN, GRAIN","450,000","77,850,000",173," ","300,501,000"," "," "," "
2018,LOUISIANA,22," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.86
2018,MAINE,23," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",(NA)
2018,MARYLAND,24," "," ",YEAR,"CORN, GRAIN","380,000","55,480,000",146," ","228,023,000"," "," "," "
2018,MARYLAND,24," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.11
2018,MASSACHUSETTS,25," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",(NA)
2018,MICHIGAN,26," "," ",YEAR,"CORN, GRAIN","1,860,000","282,720,000",152," ","1,051,718,000"," "," "," "
2018,MICHIGAN,26," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.72
2018,MINNESOTA,27," "," ",YEAR,"CORN, GRAIN","7,460,000","1,357,720,000",182," ","4,711,288,000"," "," "," "
2018,MINNESOTA,27," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.47
2018,MISSISSIPPI,28," "," ",YEAR,"CORN, GRAIN","460,000","85,100,000",185," ","323,380,000"," "," "," "
2018,MISSISSIPPI,28," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.8
2018,MISSOURI,29," "," ",YEAR,"CORN, GRAIN","3,300,000","462,000,000",140," ","1,700,160,000"," "," "," "
2018,MISSOURI,29," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.68
2018,MONTANA,30," "," ",YEAR,"CORN, GRAIN","68,000","5,780,000",85," ","21,906,000"," "," "," "
2018,MONTANA,30," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.79
2018,NEBRASKA,31," "," ",YEAR,"CORN, GRAIN","9,300,000","1,785,600,000",192," ","6,392,448,000"," "," "," "
2018,NEBRASKA,31," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.58
2018,NEVADA,32," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",(NA)
2018,"NEW HAMPSHIRE",33," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",(NA)
2018,"NEW JERSEY",34," "," ",YEAR,"CORN, GRAIN","60,000","8,460,000",141," ","32,994,000"," "," "," "
2018,"NEW JERSEY",34," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.9
2018,"NEW MEXICO",35," "," ",YEAR,"CORN, GRAIN","35,000","6,545,000",187," ","28,144,000"," "," "," "
2018,"NEW MEXICO",35," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.3
2018,"NEW YORK",36," "," ",YEAR,"CORN, GRAIN","605,000","96,195,000",159," ","400,171,000"," "," "," "
2018,"NEW YORK",36," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.16
2018,"NORTH CAROLINA",37," "," ",YEAR,"CORN, GRAIN","830,000","93,790,000",113," ","411,738,000"," "," "," "
2018,"NORTH CAROLINA",37," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.39
2018,"NORTH DAKOTA",38," "," ",YEAR,"CORN, GRAIN","2,930,000","448,290,000",153," ","1,488,323,000"," "," "," "
2018,"NORTH DAKOTA",38," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.32
2018,OHIO,39," "," ",YEAR,"CORN, GRAIN","3,300,000","617,100,000",187," ","2,307,954,000"," "," "," "
2018,OHIO,39," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.74
2018,OKLAHOMA,40," "," ",YEAR,"CORN, GRAIN","270,000","36,180,000",134," ","139,655,000"," "," "," "
2018,OKLAHOMA,40," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.86
2018,OREGON,41," "," ",YEAR,"CORN, GRAIN","40,000","7,800,000",195," ","32,214,000"," "," "," "
2018,OREGON,41," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.13
2018,"OTHER STATES"," "," "," ",YEAR,"CORN, GRAIN",0,0,0," "," "," "," "," "
2018,PENNSYLVANIA,42," "," ",YEAR,"CORN, GRAIN","855,000","119,700,000",140," ","505,134,000"," "," "," "
2018,PENNSYLVANIA,42," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.22
2018,"RHODE ISLAND",44," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",(NA)
2018,"SOUTH CAROLINA",45," "," ",YEAR,"CORN, GRAIN","310,000","39,370,000",127," ","177,165,000"," "," "," "
2018,"SOUTH CAROLINA",45," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.5
2018,"SOUTH DAKOTA",46," "," ",YEAR,"CORN, GRAIN","4,860,000","777,600,000",160," ","2,628,288,000"," "," "," "
2018,"SOUTH DAKOTA",46," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.38
2018,TENNESSEE,47," "," ",YEAR,"CORN, GRAIN","670,000","112,560,000",168," ","423,226,000"," "," "," "
2018,TENNESSEE,47," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.76
2018,TEXAS,48," "," ",YEAR,"CORN, GRAIN","1,750,000","189,000,000",108," ","780,570,000"," "," "," "
2018,TEXAS,48," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.13
2018,UTAH,49," "," ",YEAR,"CORN, GRAIN","22,000","4,004,000",182," ","17,257,000"," "," "," "
2018,UTAH,49," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.31
2018,VERMONT,50," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",(NA)
2018,VIRGINIA,51," "," ",YEAR,"CORN, GRAIN","325,000","47,450,000",146," ","192,647,000"," "," "," "
2018,VIRGINIA,51," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.06
2018,WASHINGTON,53," "," ",YEAR,"CORN, GRAIN","84,000","18,480,000",220," ","75,953,000"," "," "," "
2018,WASHINGTON,53," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.11
2018,"WEST VIRGINIA",54," "," ",YEAR,"CORN, GRAIN","33,000","5,016,000",152," ","20,465,000"," "," "," "
2018,"WEST VIRGINIA",54," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.08
2018,WISCONSIN,55," "," ",YEAR,"CORN, GRAIN","3,170,000","545,240,000",172," ","1,919,245,000"," "," "," "
2018,WISCONSIN,55," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.52
2018,WYOMING,56," "," ",YEAR,"CORN, GRAIN","70,000","11,480,000",164," ","42,361,000"," "," "," "
2018,WYOMING,56," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.69
2019,ALABAMA,01," "," ",YEAR,"CORN, GRAIN","285,000","41,895,000",147," ","167,161,000"," "," "," "
2019,ALABAMA,01," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.99
2019,ARIZONA,04," "," ",YEAR,"CORN, GRAIN","37,000","8,547,000",231," ","46,154,000"," "," "," "
2019,ARIZONA,04," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",5.4
2019,ARKANSAS,05," "," ",YEAR,"CORN, GRAIN","735,000","128,625,000",175," ","496,493,000"," "," "," "
2019,ARKANSAS,05," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.86
2019,CALIFORNIA,06," "," ",YEAR,"CORN, GRAIN","60,000","10,080,000",168," ","46,368,000"," "," "," "
2019,CALIFORNIA,06," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.6
2019,COLORADO,08," "," ",YEAR,"CORN, GRAIN","1,300,000","159,900,000",123," ","588,432,000"," "," "," "
2019,COLORADO,08," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.68
2019,DELAWARE,10," "," ",YEAR,"CORN, GRAIN","180,000","28,980,000",161," ","124,614,000"," "," "," "
2019,DELAWARE,10," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.3
2019,FLORIDA,12," "," ",YEAR,"CORN, GRAIN","54,000","8,694,000",161," ","38,167,000"," "," "," "
2019,FLORIDA,12," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.39
2019,GEORGIA,13," "," ",YEAR,"CORN, GRAIN","350,000","56,000,000",160," ","253,680,000"," "," "," "
2019,GEORGIA,13," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.53
2019,IDAHO,16," "," ",YEAR,"CORN, GRAIN","150,000","30,750,000",205," ","137,453,000"," "," "," "
2019,IDAHO,16," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.47
2019,ILLINOIS,17," "," ",YEAR,"CORN, GRAIN","10,200,000","1,846,200,000",181," ","6,554,010,000"," "," "," "
2019,ILLINOIS,17," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.55
2019,INDIANA,18," "," ",YEAR,"CORN, GRAIN","4,770,000","806,130,000",169," ","3,095,539,000"," "," "," "
2019,INDIANA,18," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.84
2019,IOWA,19," "," ",YEAR,"CORN, GRAIN","12,950,000","2,564,100,000",198," ","8,974,350,000"," "," "," "
2019,IOWA,19," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.5
2019,KANSAS,20," "," ",YEAR,"CORN, GRAIN","6,020,000","800,660,000",133," ","2,850,350,000"," "," "," "
2019,KANSAS,20," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.56
2019,KENTUCKY,21," "," ",YEAR,"CORN, GRAIN","1,450,000","245,050,000",169," ","960,596,000"," "," "," "
2019,KENTUCKY,21," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.92
2019,LOUISIANA,22," "," ",YEAR,"CORN, GRAIN","545,000","89,925,000",165," ","347,111,000"," "," "," "
2019,LOUISIANA,22," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.86
2019,MARYLAND,24," "," ",YEAR,"CORN, GRAIN","460,000","74,060,000",161," ","318,458,000"," "," "," "
2019,MARYLAND,24," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",4.3
2019,MICHIGAN,26," "," ",YEAR,"CORN, GRAIN","1,610,000","236,670,000",147," ","882,779,000"," "," "," "
2019,MICHIGAN,26," "," ","MARKETING YEAR","CORN, GRAIN"," "," "," "," "," "," "," ",3.73
2019,MINNESOTA,27," "," ",YEAR,"CORN, GRAIN","7,250,000","1,261,500,000",174," ","4,112,490,000"," "," "," "
